r,p,common,stroop,stay,subj
1.636,0.68067,1,0.048708,1,9
0.63596,0.68067,1,0.048708,0,9
-1.364,-0.31933,1,0.048708,1,9
0.63596,0.68067,1,0.048708,1,9
-1.364,-0.31933,-1,0.048708,1,9
-1.364,-0.31933,-1,0.048708,1,9
2.636,0.68067,1,0.048708,1,9
2.636,0.68067,1,0.048708,1,9
2.636,0.68067,1,0.048708,1,9
1.636,0.68067,1,0.048708,1,9
-1.364,-2.3193,-1,0.048708,1,9
-1.364,-2.3193,-1,0.048708,0,9
-1.364,-1.3193,1,0.048708,0,9
-1.364,0.68067,1,0.048708,1,9
2.636,0.68067,1,0.048708,1,9
1.636,0.68067,1,0.048708,1,9
-0.36404,0.68067,1,0.048708,1,9
0.63596,0.68067,-1,0.048708,1,9
1.636,0.68067,-1,0.048708,1,9
0.63596,0.68067,-1,0.048708,1,9
1.636,0.68067,1,0.048708,1,9
0.63596,0.68067,1,0.048708,0,9
-1.364,0.68067,1,0.048708,1,9
0.63596,0.68067,-1,0.048708,0,9
0.63596,0.68067,1,0.048708,1,9
-1.364,0.68067,1,0.048708,1,9
3.636,0.68067,1,0.048708,1,9
2.636,0.68067,1,0.048708,1,9
-1.364,0.68067,1,0.048708,1,9
-1.364,0.68067,1,0.048708,0,9
-1.364,-0.31933,-1,0.048708,0,9
1.636,0.68067,-1,0.048708,1,9
-1.364,-2.3193,1,0.048708,1,9
-1.364,-0.31933,1,0.048708,0,9
-1.364,0.68067,-1,0.048708,0,9
-1.364,-2.3193,1,0.048708,0,9
-1.364,0.68067,1,0.048708,1,9
3.636,0.68067,-1,0.048708,0,9
-1.364,0.68067,1,0.048708,1,9
2.636,0.68067,1,0.048708,0,9
-1.364,0.68067,-1,0.048708,0,9
1.636,0.68067,1,0.048708,1,9
1.636,0.68067,1,0.048708,1,9
0.63596,0.68067,1,0.048708,1,9
0.63596,0.68067,1,0.048708,1,9
-1.364,-1.3193,-1,0.048708,1,9
-0.36404,0.68067,1,0.048708,1,9
-0.36404,0.68067,1,0.048708,1,9
-1.364,0.68067,1,0.048708,1,9
-1.364,0.68067,1,0.048708,0,9
-1.364,0.68067,-1,0.048708,0,9
-1.364,0.68067,1,0.048708,1,9
-1.364,-3.3193,1,0.048708,1,9
-1.364,-2.3193,1,0.048708,1,9
-1.364,-2.3193,-1,0.048708,1,9
2.636,0.68067,-1,0.048708,1,9
-1.364,-0.31933,1,0.048708,1,9
0.63596,0.68067,1,0.048708,1,9
2.636,0.68067,1,0.048708,1,9
-1.364,-1.3193,-1,0.048708,1,9
-1.364,-2.3193,-1,0.048708,1,9
1.636,0.68067,1,0.048708,1,9
0.63596,0.68067,1,0.048708,1,9
3.636,0.68067,1,0.048708,1,9
1.636,0.68067,1,0.048708,1,9
2.636,0.68067,1,0.048708,1,9
2.636,0.68067,1,0.048708,1,9
-1.364,-1.3193,-1,0.048708,1,9
-1.364,-2.3193,-1,0.048708,1,9
-0.36404,0.68067,1,0.048708,0,9
-1.364,-1.3193,1,0.048708,0,9
-1.364,0.68067,1,0.048708,1,9
-0.36404,0.68067,1,0.048708,1,9
-1.364,0.68067,1,0.048708,1,9
2.636,0.68067,-1,0.048708,1,9
-1.364,0.68067,1,0.048708,1,9
-1.364,0.68067,1,0.048708,1,9
-1.364,-0.31933,1,0.048708,1,9
-1.364,0.68067,1,0.048708,1,9
2.636,0.68067,-1,0.048708,1,9
1.636,0.68067,-1,0.048708,1,9
-1.364,-1.3193,1,0.048708,1,9
-1.364,0.68067,1,0.048708,1,9
0.63596,0.68067,1,0.048708,1,9
-1.364,0.68067,-1,0.048708,1,9
-1.364,0.68067,1,0.048708,1,9
1.636,0.68067,1,0.048708,1,9
0.63596,0.68067,1,0.048708,1,9
2.636,0.68067,-1,0.048708,1,9
-1.364,-2.3193,1,0.048708,1,9
0.63596,0.68067,1,0.048708,1,9
-1.364,-3.3193,1,0.048708,1,9
0.63596,0.68067,1,0.048708,1,9
1.636,0.68067,-1,0.048708,1,9
1.636,0.68067,1,0.048708,1,9
0.63596,0.68067,1,0.048708,1,9
-1.364,0.68067,1,0.048708,1,9
-1.364,-0.31933,1,0.048708,1,9
0.63596,0.68067,-1,0.048708,1,9
-1.364,0.68067,1,0.048708,1,9
-1.364,0.68067,1,0.048708,1,9
-1.364,0.68067,1,0.048708,1,9
-1.364,-0.31933,-1,0.048708,1,9
0.63596,0.68067,1,0.048708,1,9
-1.364,-1.3193,-1,0.048708,1,9
3.636,0.68067,1,0.048708,1,9
2.636,0.68067,1,0.048708,1,9
1.636,0.68067,1,0.048708,1,9
1.636,0.68067,1,0.048708,1,9
-1.364,-2.3193,-1,0.048708,1,9
1.636,0.68067,-1,0.048708,1,9
0.63596,0.68067,1,0.048708,1,9
-1.364,-0.31933,1,0.048708,1,9
-1.364,0.68067,1,0.048708,1,9
-1.364,-0.31933,-1,0.048708,1,9
1.636,0.68067,1,0.048708,1,9
1.636,0.68067,1,0.048708,1,9
-1.364,0.68067,-1,0.471,1,12
3.636,0.68067,1,0.471,0,12
-1.364,-1.3193,1,0.471,0,12
-0.36404,0.68067,1,0.471,1,12
-1.364,0.68067,-1,0.471,0,12
-0.36404,0.68067,1,0.471,0,12
0.63596,0.68067,1,0.471,0,12
-1.364,0.68067,1,0.471,0,12
-1.364,-2.3193,-1,0.471,1,12
1.636,0.68067,1,0.471,1,12
-0.36404,0.68067,1,0.471,1,12
3.636,0.68067,1,0.471,0,12
-1.364,-0.31933,-1,0.471,1,12
-1.364,-1.3193,1,0.471,0,12
-1.364,-1.3193,1,0.471,1,12
-1.364,-2.3193,1,0.471,1,12
-1.364,-1.3193,1,0.471,1,12
-1.364,-0.31933,1,0.471,0,12
-1.364,-2.3193,-1,0.471,1,12
-1.364,0.68067,1,0.471,1,12
2.636,0.68067,1,0.471,1,12
-0.36404,0.68067,1,0.471,0,12
0.63596,0.68067,-1,0.471,1,12
-1.364,-2.3193,1,0.471,1,12
0.63596,0.68067,1,0.471,1,12
1.636,0.68067,1,0.471,1,12
-1.364,-2.3193,1,0.471,1,12
-1.364,-0.31933,1,0.471,1,12
1.636,0.68067,-1,0.471,1,12
-1.364,0.68067,1,0.471,1,12
-0.36404,0.68067,1,0.471,1,12
0.63596,0.68067,-1,0.471,1,12
0.63596,0.68067,1,0.471,0,12
2.636,0.68067,1,0.471,0,12
-1.364,-1.3193,1,0.471,1,12
-1.364,-0.31933,1,0.471,0,12
-1.364,-0.31933,1,0.471,0,12
-1.364,-1.3193,-1,0.471,1,12
-1.364,-0.31933,-1,0.471,0,12
-1.364,-2.3193,1,0.471,1,12
-1.364,-0.31933,1,0.471,1,12
-1.364,-0.31933,1,0.471,0,12
-1.364,-0.31933,1,0.471,1,12
-1.364,-2.3193,-1,0.471,1,12
-1.364,-0.31933,-1,0.471,1,12
0.63596,0.68067,1,0.471,1,12
1.636,0.68067,1,0.471,1,12
2.636,0.68067,1,0.471,1,12
1.636,0.68067,1,0.471,0,12
-0.36404,0.68067,1,0.471,0,12
0.63596,0.68067,-1,0.471,1,12
1.636,0.68067,-1,0.471,1,12
0.63596,0.68067,-1,0.471,1,12
1.636,0.68067,1,0.471,1,12
0.63596,0.68067,1,0.471,1,12
1.636,0.68067,1,0.471,1,12
-1.364,-0.31933,-1,0.471,1,12
1.636,0.68067,1,0.471,1,12
2.636,0.68067,1,0.471,1,12
3.636,0.68067,1,0.471,1,12
2.636,0.68067,1,0.471,1,12
-1.364,0.68067,1,0.471,1,12
-1.364,0.68067,1,0.471,0,12
-1.364,-0.31933,-1,0.471,0,12
1.636,0.68067,-1,0.471,1,12
-1.364,-2.3193,1,0.471,1,12
-1.364,-2.3193,1,0.471,1,12
1.636,0.68067,-1,0.471,0,12
2.636,0.68067,1,0.471,0,12
-1.364,-2.3193,1,0.471,1,12
-0.36404,0.68067,-1,0.471,0,12
-0.36404,0.68067,1,0.471,0,12
-0.36404,0.68067,1,0.471,1,12
-1.364,-1.3193,-1,0.471,1,12
1.636,0.68067,1,0.471,1,12
1.636,0.68067,1,0.471,1,12
0.63596,0.68067,1,0.471,0,12
-1.364,-1.3193,1,0.471,0,12
-1.364,-1.3193,-1,0.471,0,12
-1.364,0.68067,1,0.471,0,12
-0.36404,0.68067,1,0.471,1,12
-1.364,0.68067,1,0.471,1,12
-1.364,0.68067,1,0.471,1,12
2.636,0.68067,-1,0.471,1,12
-1.364,0.68067,1,0.471,1,12
-1.364,-0.31933,1,0.471,1,12
-1.364,-2.3193,1,0.471,1,12
2.636,0.68067,-1,0.471,0,12
-1.364,-2.3193,-1,0.471,1,12
0.63596,0.68067,1,0.471,0,12
-1.364,-0.31933,1,0.471,1,12
2.636,0.68067,1,0.471,1,12
-1.364,-1.3193,-1,0.471,1,12
-1.364,-1.3193,-1,0.471,1,12
1.636,0.68067,1,0.471,0,12
-1.364,-1.3193,1,0.471,0,12
-1.364,0.68067,1,0.471,1,12
-1.364,-0.31933,1,0.471,1,12
2.636,0.68067,1,0.471,1,12
2.636,0.68067,1,0.471,0,12
1.636,0.68067,-1,0.471,0,12
-0.36404,0.68067,1,0.471,1,12
-1.364,0.68067,1,0.471,1,12
1.636,0.68067,1,0.471,1,12
-0.36404,0.68067,1,0.471,1,12
-1.364,0.68067,1,0.471,0,12
-1.364,-0.31933,-1,0.471,0,12
-1.364,0.68067,1,0.471,1,12
-1.364,0.68067,1,0.471,0,12
0.63596,0.68067,1,0.471,1,12
-0.36404,0.68067,1,0.471,1,12
-1.364,-0.31933,-1,0.471,1,12
-1.364,-2.3193,-1,0.471,1,12
-0.36404,0.68067,1,0.471,1,12
0.63596,0.68067,1,0.471,1,12
-1.364,0.68067,1,0.471,1,12
0.63596,0.68067,-1,0.471,1,12
0.63596,0.68067,1,0.471,1,12
-1.364,0.68067,1,0.471,1,12
1.636,0.68067,1,0.471,1,12
-1.364,-3.3193,-1,0.471,1,12
-1.364,0.68067,1,0.471,1,12
0.63596,0.68067,1,0.471,1,12
-0.36404,0.68067,1,0.471,1,12
-0.36404,0.68067,1,0.471,1,12
2.636,0.68067,-1,0.471,1,12
-1.364,-0.31933,1,0.471,1,12
1.636,0.68067,1,0.471,1,12
2.636,0.68067,1,0.471,1,12
1.636,0.68067,1,0.471,1,12
-1.364,0.68067,-1,0.471,1,12
1.636,0.68067,1,0.471,1,12
-0.36404,0.68067,1,0.471,1,12
-0.36404,0.68067,1,0.471,1,12
1.636,0.68067,-1,0.471,1,12
-1.364,-0.31933,1,0.471,1,12
2.636,0.68067,-1,0.471,0,12
3.636,0.68067,1,0.471,1,12
2.636,0.68067,1,0.471,1,12
1.636,0.68067,1,0.471,1,12
1.636,0.68067,1,0.471,1,12
2.636,0.68067,-1,0.471,1,12
1.636,0.68067,-1,0.471,1,12
0.63596,0.68067,1,0.471,1,12
0.63596,0.68067,1,0.471,1,12
-1.364,0.68067,1,0.471,1,12
1.636,0.68067,-1,0.471,1,12
-1.364,-0.31933,1,0.471,1,12
-1.364,-0.31933,1,0.471,1,12
-1.364,0.68067,1,0.051093,0,17
3.636,0.68067,1,0.051093,0,17
-1.364,-1.3193,1,0.051093,0,17
1.636,0.68067,1,0.051093,1,17
-1.364,-1.3193,-1,0.051093,0,17
-0.36404,0.68067,1,0.051093,1,17
-0.36404,0.68067,1,0.051093,0,17
1.636,0.68067,1,0.051093,1,17
-1.364,0.68067,-1,0.051093,1,17
1.636,0.68067,1,0.051093,1,17
-0.36404,0.68067,1,0.051093,0,17
-1.364,-2.3193,1,0.051093,1,17
-1.364,-0.31933,-1,0.051093,1,17
-1.364,-3.3193,1,0.051093,1,17
-1.364,0.68067,1,0.051093,1,17
-0.36404,0.68067,1,0.051093,0,17
-1.364,-0.31933,1,0.051093,1,17
-1.364,-0.31933,1,0.051093,1,17
1.636,0.68067,-1,0.051093,1,17
-1.364,-1.3193,1,0.051093,1,17
-1.364,-1.3193,1,0.051093,1,17
-1.364,-1.3193,1,0.051093,0,17
-1.364,0.68067,-1,0.051093,1,17
0.63596,0.68067,1,0.051093,1,17
-1.364,-0.31933,1,0.051093,1,17
-1.364,-0.31933,1,0.051093,1,17
-1.364,-0.31933,1,0.051093,0,17
-1.364,-0.31933,1,0.051093,1,17
1.636,0.68067,-1,0.051093,1,17
-1.364,0.68067,1,0.051093,1,17
-0.36404,0.68067,1,0.051093,1,17
2.636,0.68067,-1,0.051093,0,17
2.636,0.68067,1,0.051093,1,17
1.636,0.68067,1,0.051093,0,17
-1.364,0.68067,1,0.051093,1,17
-1.364,-0.31933,1,0.051093,1,17
0.63596,0.68067,1,0.051093,1,17
-1.364,-1.3193,-1,0.051093,1,17
-1.364,-1.3193,-1,0.051093,1,17
2.636,0.68067,1,0.051093,0,17
-1.364,-0.31933,1,0.051093,1,17
-1.364,-4.3193,1,0.051093,1,17
-1.364,-4.3193,1,0.051093,0,17
-1.364,-1.3193,-1,0.051093,1,17
-1.364,-2.3193,-1,0.051093,1,17
1.636,0.68067,1,0.051093,1,17
-1.364,0.68067,1,0.051093,1,17
-1.364,0.68067,1,0.051093,1,17
0.63596,0.68067,1,0.051093,0,17
-0.36404,0.68067,1,0.051093,0,17
0.63596,0.68067,-1,0.051093,1,17
1.636,0.68067,-1,0.051093,1,17
0.63596,0.68067,-1,0.051093,0,17
0.63596,0.68067,1,0.051093,1,17
-1.364,0.68067,1,0.051093,1,17
-1.364,0.68067,1,0.051093,1,17
0.63596,0.68067,-1,0.051093,0,17
0.63596,0.68067,1,0.051093,1,17
-1.364,0.68067,1,0.051093,0,17
-1.364,0.68067,1,0.051093,1,17
-1.364,-0.31933,1,0.051093,1,17
-1.364,0.68067,1,0.051093,1,17
-1.364,0.68067,1,0.051093,0,17
1.636,0.68067,-1,0.051093,1,17
1.636,0.68067,-1,0.051093,1,17
-1.364,-1.3193,1,0.051093,1,17
-1.364,-2.3193,1,0.051093,1,17
-1.364,-0.31933,-1,0.051093,0,17
-1.364,0.68067,1,0.051093,1,17
-1.364,0.68067,1,0.051093,1,17
3.636,0.68067,-1,0.051093,1,17
-1.364,-1.3193,1,0.051093,1,17
-1.364,-1.3193,1,0.051093,1,17
-1.364,0.68067,-1,0.051093,0,17
0.63596,0.68067,1,0.051093,1,17
1.636,0.68067,1,0.051093,1,17
0.63596,0.68067,1,0.051093,1,17
0.63596,0.68067,1,0.051093,0,17
-1.364,0.68067,-1,0.051093,1,17
-1.364,0.68067,1,0.051093,1,17
-1.364,-1.3193,1,0.051093,1,17
-1.364,-2.3193,1,0.051093,1,17
-1.364,-1.3193,1,0.051093,0,17
-1.364,-3.3193,-1,0.051093,1,17
-1.364,-3.3193,1,0.051093,1,17
-1.364,-3.3193,1,0.051093,1,17
-1.364,-0.31933,1,0.051093,0,17
-1.364,-2.3193,-1,0.051093,1,17
-1.364,-2.3193,-1,0.051093,1,17
0.63596,0.68067,1,0.051093,1,17
-1.364,-3.3193,1,0.051093,1,17
-1.364,0.68067,1,0.051093,0,17
-1.364,-1.3193,-1,0.051093,1,17
-1.364,-2.3193,-1,0.051093,0,17
-1.364,-1.3193,1,0.051093,0,17
0.63596,0.68067,1,0.051093,1,17
-1.364,0.68067,1,0.051093,1,17
-1.364,-0.31933,1,0.051093,1,17
-1.364,-0.31933,1,0.051093,1,17
-1.364,-0.31933,1,0.051093,0,17
1.636,0.68067,-1,0.051093,1,17
1.636,0.68067,-1,0.051093,1,17
-1.364,-2.3193,1,0.051093,1,17
-1.364,-1.3193,1,0.051093,0,17
1.636,0.68067,1,0.051093,1,17
-0.36404,0.68067,1,0.051093,1,17
-1.364,0.68067,1,0.051093,1,17
2.636,0.68067,-1,0.051093,1,17
-1.364,0.68067,1,0.051093,1,17
-1.364,0.68067,1,0.051093,1,17
-1.364,-0.31933,1,0.051093,1,17
-1.364,-0.31933,1,0.051093,0,17
-1.364,-0.31933,-1,0.051093,1,17
-1.364,-0.31933,-1,0.051093,1,17
1.636,0.68067,1,0.051093,1,17
-0.36404,0.68067,1,0.051093,1,17
-1.364,0.68067,1,0.051093,1,17
0.63596,0.68067,-1,0.051093,1,17
0.63596,0.68067,1,0.051093,1,17
1.636,0.68067,1,0.051093,1,17
1.636,0.68067,1,0.051093,1,17
-1.364,-3.3193,-1,0.051093,1,17
-1.364,0.68067,1,0.051093,0,17
-1.364,-2.3193,1,0.051093,1,17
-1.364,-3.3193,1,0.051093,0,17
-0.36404,0.68067,1,0.051093,1,17
-1.364,-3.3193,-1,0.051093,0,17
1.636,0.68067,1,0.051093,1,17
-1.364,-0.31933,1,0.051093,1,17
-1.364,-1.3193,1,0.051093,1,17
-1.364,-0.31933,1,0.051093,0,17
-1.364,0.68067,-1,0.051093,1,17
1.636,0.68067,1,0.051093,1,17
-0.36404,0.68067,1,0.051093,1,17
-0.36404,0.68067,1,0.051093,1,17
1.636,0.68067,-1,0.051093,1,17
-1.364,-1.3193,1,0.051093,1,17
2.636,0.68067,-1,0.051093,1,17
-1.364,-3.3193,1,0.051093,1,17
0.63596,0.68067,1,0.051093,1,17
-1.364,-1.3193,1,0.051093,0,17
-1.364,-2.3193,-1,0.051093,1,17
1.636,0.68067,-1,0.051093,1,17
-1.364,-0.31933,1,0.051093,1,17
-1.364,-0.31933,1,0.051093,1,17
-1.364,0.68067,1,0.051093,1,17
1.636,0.68067,-1,0.051093,1,17
-1.364,-0.31933,1,0.051093,1,17
1.636,0.68067,1,0.051093,1,17
-1.364,0.68067,-1,0.042576,1,18
-1.364,0.68067,1,0.042576,0,18
-1.364,-1.3193,1,0.042576,0,18
1.636,0.68067,1,0.042576,1,18
-1.364,0.68067,-1,0.042576,1,18
0.63596,0.68067,1,0.042576,1,18
1.636,0.68067,1,0.042576,1,18
1.636,0.68067,1,0.042576,1,18
-1.364,0.68067,-1,0.042576,1,18
1.636,0.68067,1,0.042576,1,18
-0.36404,0.68067,1,0.042576,1,18
-0.36404,0.68067,1,0.042576,1,18
-1.364,-2.3193,-1,0.042576,1,18
-1.364,-1.3193,1,0.042576,1,18
-1.364,-1.3193,1,0.042576,1,18
-1.364,-2.3193,1,0.042576,1,18
-1.364,-0.31933,1,0.042576,1,18
-1.364,-3.3193,1,0.042576,0,18
-1.364,-2.3193,-1,0.042576,0,18
-1.364,-2.3193,1,0.042576,1,18
-1.364,-1.3193,1,0.042576,1,18
-1.364,-1.3193,1,0.042576,0,18
-1.364,-2.3193,-1,0.042576,0,18
-0.36404,0.68067,1,0.042576,1,18
0.63596,0.68067,1,0.042576,1,18
1.636,0.68067,1,0.042576,1,18
-1.364,-2.3193,1,0.042576,1,18
-1.364,-0.31933,1,0.042576,1,18
1.636,0.68067,-1,0.042576,1,18
-1.364,-1.3193,1,0.042576,1,18
2.636,0.68067,-1,0.042576,1,18
0.63596,0.68067,1,0.042576,1,18
-1.364,0.68067,1,0.042576,1,18
-1.364,0.68067,1,0.042576,1,18
-1.364,-0.31933,1,0.042576,0,18
-1.364,-0.31933,1,0.042576,1,18
1.636,0.68067,-1,0.042576,1,18
3.636,0.68067,-1,0.042576,1,18
-1.364,-0.31933,1,0.042576,1,18
-1.364,-2.3193,1,0.042576,1,18
-1.364,-0.31933,1,0.042576,0,18
-1.364,-0.31933,1,0.042576,1,18
-1.364,-2.3193,-1,0.042576,1,18
-1.364,-2.3193,-1,0.042576,1,18
0.63596,0.68067,1,0.042576,1,18
1.636,0.68067,1,0.042576,1,18
2.636,0.68067,1,0.042576,1,18
1.636,0.68067,1,0.042576,1,18
-0.36404,0.68067,1,0.042576,1,18
0.63596,0.68067,-1,0.042576,1,18
1.636,0.68067,-1,0.042576,1,18
0.63596,0.68067,-1,0.042576,1,18
-0.36404,0.68067,1,0.042576,1,18
-0.36404,0.68067,1,0.042576,1,18
-1.364,-0.31933,-1,0.042576,1,18
0.63596,0.68067,1,0.042576,1,18
-1.364,0.68067,1,0.042576,1,18
2.636,0.68067,1,0.042576,1,18
-1.364,0.68067,1,0.042576,1,18
-1.364,0.68067,1,0.042576,1,18
-0.36404,0.68067,-1,0.042576,1,18
0.63596,0.68067,-1,0.042576,1,18
-1.364,-2.3193,1,0.042576,0,18
2.636,0.68067,1,0.042576,1,18
-1.364,-3.3193,-1,0.042576,1,18
-1.364,0.68067,1,0.042576,0,18
-1.364,-2.3193,1,0.042576,1,18
-1.364,-0.31933,-1,0.042576,0,18
-0.36404,0.68067,1,0.042576,1,18
-1.364,0.68067,1,0.042576,1,18
3.636,0.68067,-1,0.042576,1,18
-1.364,-2.3193,1,0.042576,1,18
-1.364,-1.3193,1,0.042576,1,18
-1.364,0.68067,1,0.042576,0,18
1.636,0.68067,1,0.042576,1,18
-1.364,-1.3193,-1,0.042576,1,18
0.63596,0.68067,1,0.042576,1,18
0.63596,0.68067,1,0.042576,1,18
-1.364,0.68067,1,0.042576,1,18
-1.364,0.68067,1,0.042576,1,18
-1.364,-3.3193,-1,0.042576,1,18
-1.364,-3.3193,1,0.042576,0,18
-1.364,-4.3193,1,0.042576,1,18
3.636,0.68067,1,0.042576,1,18
-1.364,-2.3193,-1,0.042576,1,18
-1.364,-2.3193,-1,0.042576,0,18
-1.364,-0.31933,1,0.042576,1,18
-1.364,-0.31933,1,0.042576,1,18
2.636,0.68067,1,0.042576,1,18
-1.364,-2.3193,-1,0.042576,1,18
-1.364,-1.3193,-1,0.042576,1,18
1.636,0.68067,1,0.042576,1,18
0.63596,0.68067,1,0.042576,1,18
-1.364,0.68067,1,0.042576,1,18
-1.364,-0.31933,1,0.042576,1,18
2.636,0.68067,1,0.042576,1,18
2.636,0.68067,1,0.042576,1,18
-1.364,-2.3193,-1,0.042576,1,18
-1.364,-2.3193,-1,0.042576,1,18
-0.36404,0.68067,1,0.042576,1,18
-1.364,0.68067,1,0.042576,1,18
-1.364,0.68067,1,0.042576,1,18
-0.36404,0.68067,1,0.042576,1,18
-1.364,0.68067,1,0.042576,1,18
-1.364,0.68067,1,0.042576,1,18
-1.364,0.68067,1,0.042576,1,18
-1.364,0.68067,1,0.042576,1,18
-1.364,0.68067,1,0.042576,0,18
-1.364,-0.31933,-1,0.042576,1,18
-1.364,-0.31933,-1,0.042576,0,18
-1.364,-1.3193,1,0.042576,1,18
-1.364,0.68067,1,0.042576,1,18
0.63596,0.68067,1,0.042576,1,18
-1.364,0.68067,-1,0.042576,1,18
1.636,0.68067,1,0.042576,1,18
1.636,0.68067,1,0.042576,1,18
0.63596,0.68067,1,0.042576,1,18
-1.364,0.68067,-1,0.042576,1,18
0.63596,0.68067,1,0.042576,1,18
0.63596,0.68067,1,0.042576,1,18
-0.36404,0.68067,1,0.042576,1,18
0.63596,0.68067,1,0.042576,1,18
-1.364,-0.31933,-1,0.042576,1,18
1.636,0.68067,1,0.042576,1,18
0.63596,0.68067,1,0.042576,1,18
-1.364,0.68067,1,0.042576,1,18
-1.364,-0.31933,1,0.042576,1,18
0.63596,0.68067,-1,0.042576,1,18
-1.364,0.68067,1,0.042576,1,18
-1.364,0.68067,1,0.042576,1,18
-1.364,0.68067,1,0.042576,1,18
-1.364,-0.31933,-1,0.042576,1,18
0.63596,0.68067,1,0.042576,1,18
-1.364,-1.3193,-1,0.042576,1,18
3.636,0.68067,1,0.042576,1,18
2.636,0.68067,1,0.042576,1,18
1.636,0.68067,1,0.042576,1,18
1.636,0.68067,1,0.042576,1,18
-1.364,-2.3193,-1,0.042576,1,18
0.63596,0.68067,1,0.042576,1,18
0.63596,0.68067,1,0.042576,1,18
-1.364,0.68067,1,0.042576,1,18
-1.364,-0.31933,-1,0.042576,1,18
1.636,0.68067,1,0.042576,1,18
1.636,0.68067,1,0.042576,1,18
-1.364,0.68067,-1,0.45033,1,19
3.636,0.68067,1,0.45033,1,19
2.636,0.68067,1,0.45033,1,19
1.636,0.68067,1,0.45033,1,19
-1.364,0.68067,-1,0.45033,1,19
0.63596,0.68067,1,0.45033,1,19
1.636,0.68067,1,0.45033,1,19
1.636,0.68067,1,0.45033,1,19
-1.364,-2.3193,-1,0.45033,1,19
1.636,0.68067,1,0.45033,1,19
-0.36404,0.68067,1,0.45033,1,19
-0.36404,0.68067,1,0.45033,1,19
-1.364,-2.3193,-1,0.45033,1,19
2.636,0.68067,1,0.45033,1,19
1.636,0.68067,1,0.45033,1,19
0.63596,0.68067,1,0.45033,1,19
-1.364,-1.3193,1,0.45033,1,19
-1.364,-0.31933,1,0.45033,1,19
1.636,0.68067,-1,0.45033,1,19
-1.364,-1.3193,1,0.45033,1,19
-1.364,-1.3193,1,0.45033,0,19
0.63596,0.68067,1,0.45033,1,19
-1.364,0.68067,-1,0.45033,0,19
-1.364,-2.3193,1,0.45033,1,19
0.63596,0.68067,1,0.45033,0,19
-1.364,-0.31933,1,0.45033,0,19
-1.364,-2.3193,1,0.45033,1,19
-1.364,-0.31933,1,0.45033,1,19
1.636,0.68067,-1,0.45033,1,19
-1.364,-2.3193,1,0.45033,1,19
-0.36404,0.68067,1,0.45033,0,19
0.63596,0.68067,-1,0.45033,1,19
2.636,0.68067,1,0.45033,1,19
1.636,0.68067,1,0.45033,1,19
0.63596,0.68067,1,0.45033,1,19
-1.364,0.68067,1,0.45033,0,19
-0.36404,0.68067,1,0.45033,0,19
1.636,0.68067,-1,0.45033,0,19
-1.364,-1.3193,-1,0.45033,0,19
-1.364,-0.31933,1,0.45033,0,19
2.636,0.68067,1,0.45033,1,19
2.636,0.68067,1,0.45033,1,19
1.636,0.68067,1,0.45033,1,19
-1.364,-2.3193,-1,0.45033,1,19
1.636,0.68067,1,0.45033,1,19
-1.364,0.68067,1,0.45033,0,19
-1.364,-0.31933,1,0.45033,0,19
1.636,0.68067,1,0.45033,1,19
-0.36404,0.68067,1,0.45033,0,19
-0.36404,0.68067,-1,0.45033,0,19
0.63596,0.68067,-1,0.45033,1,19
1.636,0.68067,1,0.45033,1,19
0.63596,0.68067,1,0.45033,1,19
1.636,0.68067,1,0.45033,1,19
-1.364,-0.31933,-1,0.45033,1,19
1.636,0.68067,1,0.45033,1,19
2.636,0.68067,1,0.45033,1,19
3.636,0.68067,1,0.45033,1,19
2.636,0.68067,1,0.45033,1,19
-1.364,0.68067,1,0.45033,1,19
-1.364,0.68067,1,0.45033,0,19
-1.364,-1.3193,-1,0.45033,1,19
-1.364,0.68067,1,0.45033,1,19
2.636,0.68067,1,0.45033,1,19
-1.364,-3.3193,-1,0.45033,1,19
2.636,0.68067,1,0.45033,1,19
1.636,0.68067,1,0.45033,1,19
-1.364,0.68067,-1,0.45033,1,19
-0.36404,0.68067,1,0.45033,1,19
-1.364,0.68067,1,0.45033,0,19
-1.364,-3.3193,-1,0.45033,1,19
1.636,0.68067,1,0.45033,1,19
1.636,0.68067,1,0.45033,1,19
0.63596,0.68067,1,0.45033,1,19
0.63596,0.68067,1,0.45033,1,19
-1.364,-1.3193,-1,0.45033,1,19
-0.36404,0.68067,1,0.45033,1,19
-0.36404,0.68067,1,0.45033,1,19
-1.364,0.68067,1,0.45033,1,19
-1.364,0.68067,1,0.45033,0,19
-1.364,-2.3193,-1,0.45033,1,19
-1.364,-4.3193,1,0.45033,1,19
1.636,0.68067,1,0.45033,1,19
3.636,0.68067,1,0.45033,1,19
-1.364,-2.3193,-1,0.45033,1,19
-1.364,-2.3193,-1,0.45033,1,19
0.63596,0.68067,1,0.45033,1,19
0.63596,0.68067,1,0.45033,1,19
-1.364,0.68067,1,0.45033,1,19
3.636,0.68067,-1,0.45033,0,19
-1.364,-2.3193,-1,0.45033,1,19
1.636,0.68067,1,0.45033,1,19
2.636,0.68067,1,0.45033,1,19
3.636,0.68067,1,0.45033,1,19
1.636,0.68067,1,0.45033,1,19
2.636,0.68067,1,0.45033,1,19
2.636,0.68067,1,0.45033,1,19
-1.364,-1.3193,-1,0.45033,1,19
-1.364,-3.3193,-1,0.45033,1,19
-0.36404,0.68067,1,0.45033,1,19
